id,zanr
16049,1
16049,24
16049,31
16524,1
16524,2
16524,24
16524,18
16035,1
16035,10
16035,7
16035,24
16035,43
16201,8
16201,22
16201,40
16201,23
16201,27
15699,4
15699,24
15699,20
16512,1
16512,37
16512,6
16668,1
16668,18
16668,38
16668,29
16397,22
16397,9
16397,23
12711,4
12711,22
12711,35
12711,19
12711,23
12711,25
14921,10
16355,1
16355,10
16355,22
16355,42
15911,4
15911,36
15911,23
15377,1
15377,4
15377,9
15377,35
15377,21
15377,23
17505,1
17505,10
17505,9
17505,13
17505,17
17505,21
17505,31
17505,27
17082,4
17082,36
17082,23
17082,27
16518,2
16518,10
16518,27
15863,1
15863,24
15863,18
15863,23
15863,29
15863,42
16982,4
16982,22
16982,35
16982,20
16982,27
18097,30
18097,31
18097,27
16910,4
16910,10
16910,36
16910,27
16241,4
16241,37
16241,6
17681,4
17681,10
17249,36
17249,30
17249,19
17249,25
17731,4
17849,4
17727,4
17727,37
17497,20
17497,42
21523,1
21523,11
21523,27
18391,4
18391,36
18391,11
18391,20
19877,2
19877,10
19877,11
17707,4
17707,20
17969,2
17969,10
17733,4
17733,36
17703,4
17703,42
18365,4
18365,18
31965,4
31965,25
27621,4
27621,20
18227,1
18227,18
33538,8
33538,42
18241,4
18241,20
18241,31
19445,36
19445,18
21053,4
18469,4
18469,36
16592,14
16592,7
16592,40
16592,23
15451,1
15451,4
15451,22
15451,9
15451,6
15451,35
15451,23
18507,4
18507,8
18507,36
18507,30
18507,23
11633,1
11633,4
11633,37
11633,6
11633,32
11633,42
17074,4
17074,7
17074,22
17074,37
17074,32
16742,4
16742,36
16742,23
16706,4
16706,22
16706,37
16706,35
16706,27
16918,4
16918,36
16918,23
16918,27
14829,1
14829,4
14829,10
16009,2
16009,10
16009,7
18119,4
18119,36
18119,42
16353,4
16353,22
16353,23
18229,2
18229,24
16732,4
16732,36
16732,23
16732,42
15605,22
15605,35
15605,25
17909,4
17909,8
17909,10
17909,36
17909,6
16157,1
16157,4
16157,10
16157,24
16157,37
16157,20
17741,8
17741,22
17741,36
17741,27
17831,4
17831,37
16890,4
16890,10
16890,7
16890,37
16890,6
16890,13
16890,23
16890,43
17389,1
17389,13
17389,38
17389,42
19383,5
19383,14
19383,37
18041,1
18041,4
18041,8
18041,42
18055,1
18055,10
18055,37
18055,6
18055,25
18523,1
18523,4
18523,10
18523,20
18523,27
15793,1
15793,24
15793,19
17821,30
17821,38
17821,23
18465,4
18465,36
18465,20
18495,4
18495,36
18495,23
16051,4
16051,30
16051,9
16051,23
18121,4
18121,30
18121,23
18121,27
15883,10
15883,24
18099,4
18099,36
18099,23
18099,42
15731,4
15731,8
15731,36
17267,4
17267,7
17267,31
18771,1
18771,13
18771,17
18771,21
18771,42
19207,4
23897,36
31427,1
31427,2
31427,4
31427,6
31427,31
27757,4
27757,22
27757,36
19305,4
18679,1
18679,4
18679,9
18679,23
18679,31
18153,10
18153,36
18153,37
17265,1
17265,2
17265,10
17265,11
17895,4
17895,8
17895,22
18115,1
18115,2
18115,10
18115,27
16894,4
16894,30
16894,23
16894,27
18277,1
18277,10
18277,37
18277,9
18277,35
18277,23
18277,32
16067,8
16067,10
16067,22
16011,1
16011,4
16011,22
16011,37
16011,23
19221,4
19221,22
19221,35
19221,23
17549,4
17549,36
17549,23
17549,42
18247,1
18247,4
18247,24
18247,9
18247,35
18247,18
19369,4
19369,10
19369,35
19369,20
17513,35
17513,23
17513,32
17513,25
17247,1
17247,10
17247,9
17247,23
18677,4
18677,10
18677,22
18677,9
18245,8
18245,22
18245,36
18245,19
18689,4
18689,30
18689,23
18689,27
18179,4
18179,8
18179,30
18179,27
19647,4
19647,8
19647,30
19647,27
19703,1
19703,10
19703,37
18001,1
18001,8
18001,22
18001,24
18001,9
18001,35
18001,17
18001,38
18001,42
18195,4
18195,8
18195,22
18195,36
18195,37
18195,23
18893,1
18893,24
18893,42
19365,1
19365,4
19365,20
19365,31
19151,1
19151,22
19151,30
19151,9
19151,35
19151,23
9479,1
9479,24
9479,42
18497,1
18497,4
18497,37
18497,31
18497,27
18295,1
18295,18
18295,29
18767,1
18767,10
19319,1
19319,24
19319,18
18411,36
18411,37
18411,42
19367,1
19367,2
19367,24
11763,1
11763,30
11763,9
20033,4
20033,36
20033,19
15651,1
15651,7
15651,11
15651,27
19841,4
19841,36
19841,43
19257,4
19257,36
19257,23
20473,4
20473,30
20473,23
20473,27
19919,36
19919,20
19919,23
20329,1
20329,4
20329,41
20329,39
20329,42
19871,1
19871,10
19871,37
19825,2
19825,11
19825,29
20507,1
20507,2
20507,4
20507,37
20507,27
18897,4
18897,22
18897,35
18897,23
18897,27
18671,4
18671,8
18671,22
18671,36
18671,23
20031,4
20031,11
20031,23
20031,42
20541,4
20541,22
20541,36
20541,23
20057,4
20057,24
20057,29
21085,1
21085,10
21085,37
21085,42
20689,4
20689,8
20689,7
20689,31
20047,4
20047,26
20047,22
20047,36
20047,23
20047,42
19769,1
19769,10
20847,4
20847,36
20847,23
20847,27
18139,4
18139,23
18139,42
19315,10
19315,14
19315,40
18095,4
18095,22
18095,9
18095,20
18095,23
17777,4
17777,22
17777,37
17777,9
17777,27
20457,4
20457,22
20457,37
20457,23
20457,42
15565,1
15565,9
15565,35
15565,17
15565,23
15565,31
19363,4
19363,36
19363,23
19363,27
20973,1
20973,4
20973,10
20431,4
20431,10
20431,37
20431,6
20431,42
20931,4
20931,36
21177,1
21177,24
21177,13
21177,18
19117,2
19117,8
19117,22
21437,1
21437,24
21437,18
20555,36
20555,19
19855,1
19855,24
19855,31
20053,1
20053,10
20053,18
20053,39
19023,8
19023,19
20533,2
20533,10
20533,24
20533,11
16123,36
16123,11
16123,23
21067,4
21067,36
21067,43
21325,4
21325,36
21325,37
21325,23
21267,36
21407,1
21407,10
21407,25
19067,11
22013,4
20267,4
20267,10
20267,36
21427,4
21427,20
21427,23
21427,42
21851,36
21851,20
21851,23
22849,4
24845,4
24845,19
21433,4
21433,24
21433,13
21433,18
21433,20
22541,4
22541,47
35694,2
22755,4
22755,11
22755,20
19815,2
19815,4
19815,10
19815,37
19815,9
19815,11
20583,4
20583,8
20583,30
20583,23
20583,27
20899,1
20899,2
20899,8
20899,37
20899,27
20785,1
20785,22
20785,24
20785,37
20785,23
22043,1
22043,2
22043,4
22043,10
22043,27
20787,1
20787,7
20787,24
20787,42
19163,4
19163,22
19163,24
19163,35
19163,18
19163,23
21603,4
21603,24
21603,37
21603,31
21405,4
21405,22
21405,36
21405,23
21405,42
20853,1
20853,2
20853,4
20853,10
20853,22
22135,8
22135,30
22135,40
22135,42
21431,8
21431,7
21431,24
21431,42
21327,4
21327,36
21327,23
21327,27
22101,2
22101,10
22101,22
22101,25
21939,2
21939,10
21939,7
21939,36
21939,37
21939,13
21939,42
21863,4
21863,36
21863,9
21863,35
21863,42
19429,1
19429,26
19429,23
19111,36
19111,19
19111,23
21561,2
21561,4
21561,7
21561,37
19775,1
19775,24
19775,18
19775,29
19775,42
21273,4
21273,36
21033,4
21033,10
21033,9
21033,23
21507,1
21507,4
21507,37
21507,9
21507,27
19685,4
19685,22
19685,35
19685,23
22777,1
22777,2
22777,4
22777,10
22777,17
22777,31
22777,27
22273,11
22273,40
21185,22
21185,30
21185,23
21185,27
21563,10
21563,22
21563,37
21563,35
21563,25
22547,1
22547,2
22547,10
22547,17
22507,30
22507,3
22507,42
22433,1
22433,10
22433,18
22433,38
22433,27
22123,4
22123,26
22123,23
21677,1
21677,22
21677,24
21677,18
21677,29
21809,1
21809,4
21809,9
21809,18
21809,42
21167,10
23133,1
23133,8
23133,7
23133,24
23133,18
23133,40
21639,1
21639,10
21639,11
21639,27
20971,35
20971,19
20971,23
20971,25
21821,1
21821,13
21821,18
22817,7
22817,27
21729,1
21729,2
21729,6
21729,11
21729,27
22693,10
22693,22
22693,25
21835,11
22831,30
22831,42
21671,4
21671,24
21671,27
23213,4
23213,36
23213,43
22733,10
22733,27
22215,30
22215,19
22215,25
22735,11
23229,4
18205,4
18205,36
28595,2
28595,4
28595,24
23901,36
22821,4
22821,20
22821,31
38363,4
38363,20
31019,4
31019,36
29738,19
22319,1
22319,8
22319,14
22319,7
22319,37
22319,40
22319,42
22199,1
22199,2
22199,8
22199,10
22199,27
21881,1
21881,2
21881,10
21881,22
21881,11
23283,7
23283,41
23283,40
23289,4
23289,22
23289,23
21995,8
21995,22
21995,36
21995,23
21995,25
22789,4
22789,36
22729,1
22729,24
22729,18
22729,38
21855,4
21855,7
21855,37
22265,4
22265,8
22265,36
22265,30
22265,23
22145,1
22145,4
22145,7
22145,37
22145,6
22145,13
22145,27
22877,1
22877,4
22877,10
22877,22
22877,37
22877,9
22877,35
22877,23
21105,28
21105,4
21105,22
23309,1
23309,9
23309,35
23309,39
22865,4
22865,37
22865,35
22865,23
21353,1
21353,4
21353,24
21353,37
21353,31
21353,27
23079,22
23079,36
23079,37
23421,4
23421,8
23421,7
23421,31
23333,1
23333,24
23333,40
23333,31
23327,4
23327,24
23327,29
20509,1
20509,4
20509,10
20709,1
20709,4
20709,38
20709,25
22835,4
22835,36
22835,9
22835,23
21681,4
21681,36
21681,23
24075,2
24075,7
24075,24
24075,37
24075,23
24075,31
23945,4
23945,10
23945,9
23945,23
23945,27
23121,4
23121,36
23121,23
24135,4
24135,22
24135,13
24135,27
22537,5
22537,14
22537,37
23325,1
23325,18
22189,4
22189,36
22189,42
22225,4
22225,10
22225,9
21435,2
21435,4
21435,36
23037,1
23037,4
23037,13
23037,19
23037,25
23201,1
23201,13
23201,17
23201,21
23201,31
23135,36
23135,19
23135,23
23135,25
23151,36
23151,19
23151,25
23433,4
23433,36
23433,43
23551,4
23551,36
22955,4
22955,10
24835,4
24835,18
24835,20
23375,19
24417,4
24417,27
23273,8
23273,22
23273,19
23273,23
23273,27
23755,1
23755,2
23755,10
23755,37
23755,27
22535,1
22535,8
22535,14
22535,24
22535,40
22535,42
22297,1
22297,10
22297,37
25157,1
25157,4
25157,10
25157,22
25157,37
25157,9
25157,35
25157,23
25157,27
25013,1
25013,2
25013,4
25013,10
25013,22
25013,25
23281,1
23281,24
23281,41
23281,39
23281,40
22147,4
22147,8
22147,10
23321,1
23321,2
23321,10
23321,11
17729,8
17729,22
17729,35
17729,40
17729,23
23673,4
23673,22
23673,23
23673,25
25835,4
25835,8
21843,1
21843,2
21843,10
21843,37
21843,6
25159,4
25159,22
25159,36
25159,37
25159,35
25159,23
28025,4
28025,7
28025,37
28025,9
24405,1
24405,24
24405,37
24405,23
24405,27
26349,4
26349,22
26349,36
26349,42
24455,2
24455,10
24455,22
24455,9
24455,35
24701,2
24701,10
24701,7
24701,36
24701,37
24701,13
24701,42
22687,1
22687,8
22687,14
22687,24
22687,29
22687,42
24231,1
24231,2
24231,4
24231,10
24231,22
25731,1
25731,24
25731,18
23251,4
23251,37
23251,27
24705,1
24705,4
24705,10
24705,22
24705,23
24705,27
25519,8
25519,10
25519,36
25519,40
23311,1
23311,10
23311,37
23311,6
17827,22
17827,35
17827,23
24277,4
24277,8
24277,30
24277,27
24031,4
24031,36
24031,42
21743,1
21743,37
21743,13
21743,25
25517,2
25517,4
25517,22
25517,27
23209,8
23209,10
23209,36
23209,23
24211,4
24211,10
24211,43
21845,8
21845,22
21845,24
21845,23
24037,11
24037,40
24855,36
24855,23
24625,1
24625,24
24625,18
24699,4
24699,24
24699,27
23259,1
23259,24
23259,18
23259,29
22359,2
27815,1
27815,11
27815,27
23787,4
23787,11
26453,19
26453,23
27943,1
27943,2
27943,31
27943,27
27519,4
36429,1
36429,2
36429,24
36429,18
36429,38
27521,4
27521,19
24833,1
24833,4
24833,23
24833,27
27899,1
27899,8
27899,14
27899,7
27899,37
27899,40
27899,42
28223,8
28223,7
28223,41
28223,11
28223,40
26055,1
26055,2
26055,8
26055,37
26055,27
24415,4
24415,30
24415,23
24415,27
23233,1
23233,10
23233,22
23233,9
23233,6
23233,35
23277,4
23277,22
23277,9
23277,35
23277,23
25397,1
25397,22
25397,37
25397,9
25397,35
25397,23
23199,1
23199,7
23199,37
25681,4
25681,10
25681,22
25681,37
25681,6
25681,25
27655,1
27655,24
27655,18
27655,29
22663,1
22663,10
22663,22
22663,37
22663,35
22663,23
21511,1
21511,24
21511,36
21511,38
21511,23
24873,10
24873,22
24873,35
24873,23
26441,4
26441,10
26441,22
26441,13
26441,42
25429,1
25429,4
25429,22
25429,37
25429,9
25429,23
25429,42
26165,8
26165,10
26165,26
26165,40
26165,23
26165,42
25867,1
25867,2
25867,36
25867,31
27727,4
27727,36
27727,20
27727,23
24629,4
24629,47
24629,36
24629,42
23587,4
23587,8
23587,19
16385,1
16385,2
16385,10
26085,4
26085,36
26085,9
26085,38
26085,42
28155,1
28155,2
28155,4
28155,8
28283,1
28283,13
28283,21
17080,1
17080,8
17080,24
17080,18
17080,38
28669,1
28669,4
28669,10
28669,36
28669,23
28669,25
27629,4
27629,7
27629,31
27741,36
27741,19
27741,25
28207,4
25999,4
25999,20
25999,23
25999,42
27785,1
27785,4
27785,47
27785,18
30156,4
30156,25
28401,36
28401,18
28401,20
33599,2
33599,10
33599,6
28247,4
28247,19
30605,4
28171,47
28171,9
28171,23
28171,27
28121,1
28121,2
28121,4
28121,10
28121,22
26243,1
26243,8
26243,37
26243,38
26243,32
26243,27
23847,4
23847,8
23847,22
23847,36
23847,23
27775,8
27775,22
27775,24
24439,1
24439,4
24439,10
24439,37
24439,31
24439,32
24439,27
28701,1
28701,10
28701,37
24703,1
24703,4
24703,22
24703,9
24703,6
24703,35
24703,23
28677,4
28677,7
28677,22
28677,37
28677,35
28677,23
28677,27
27787,4
27787,22
27787,35
27787,23
27787,27
28297,4
28297,22
28297,25
28977,1
28977,4
28977,24
28977,13
28977,20
28977,21
28977,27
27989,8
27989,19
27989,23
29095,8
29095,22
29095,35
29095,40
28249,1
28249,2
28249,8
28249,10
28249,13
28249,27
28617,4
28617,24
28617,37
28617,9
28617,31
29067,4
29067,22
29067,36
29067,42
29589,4
29589,22
29589,23
29589,27
26443,1
26443,2
26443,9
26443,27
26351,4
26351,22
26351,36
26351,23
26351,42
30230,4
30230,30
30230,23
30230,27
24893,1
24893,24
24893,18
24893,29
24893,42
28817,1
28817,4
28817,26
28817,23
27663,22
27663,30
27663,23
27663,27
28423,4
28423,22
28423,37
28423,23
28423,27
28221,1
28221,4
28221,10
27441,4
27441,19
23269,4
23269,36
23269,23
23269,42
28791,1
28791,24
25859,4
25859,37
25859,23
25859,42
21439,4
21439,22
21439,35
21439,19
21439,23
21439,25
29325,24
29325,18
29325,39
29325,40
17919,29
28981,4
28981,36
25939,1
25939,2
25939,17
26395,4
26395,30
26395,27
28929,4
28929,7
28929,37
27927,4
27927,36
27927,23
28861,4
28861,36
28861,27
30039,11
28835,36
28835,20
28835,23
27737,11
29715,4
29865,4
30030,4
30030,10
30030,25
30751,4
29722,4
29722,47
29722,36
31699,4
31699,20
30411,4
30144,4
30470,4
30470,20
30470,31
31239,4
31239,19
28999,8
28999,23
28999,31
29803,1
29803,2
29803,10
29803,37
29803,11
30240,4
30240,22
30240,9
30240,23
30240,42
28907,1
28907,2
28907,10
28907,38
29786,4
29786,9
29786,23
30694,1
30694,2
30694,4
30694,10
30694,17
30694,31
30694,27
30307,4
30307,10
30307,22
30307,9
30307,35
30307,42
28825,4
28825,36
28825,23
28825,42
30123,8
30123,10
30123,22
30123,25
28497,1
28497,2
28497,10
28497,7
25183,1
25183,8
25183,42
27631,1
27631,10
27631,24
27631,38
24765,14
24765,7
24765,36
24765,40
24765,23
27831,1
27831,7
27831,37
28819,4
28819,22
28819,9
28819,23
28819,27
29785,4
29785,10
29785,22
29785,37
29785,23
29785,32
29785,27
25283,1
25283,8
25283,10
25283,23
28979,4
28979,22
28979,24
28979,9
28979,35
28979,23
28979,27
25879,4
25879,22
25879,36
25879,42
30205,1
30205,4
30205,30
30205,27
29854,1
29854,2
29854,4
29854,37
29854,6
29854,27
23623,4
23623,36
23623,23
23623,42
28387,4
28387,36
28387,31
28387,42
27525,1
27525,4
27525,10
27525,36
30383,8
30383,22
30383,24
30383,23
28619,7
25649,28
25649,4
25649,8
25649,22
30127,4
30127,36
30091,1
30091,10
30091,37
30782,4
30782,10
30782,9
30782,20
21039,2
21039,24
29163,4
29163,36
21573,1
21573,24
21573,19
30355,4
30355,36
30355,23
30705,36
30437,47
30437,36
30437,42
30344,4
30344,8
30344,19
30382,1
30382,4
30382,8
30382,10
30382,22
30382,24
30382,18
30384,4
30384,36
30384,19
30567,4
30567,30
30567,27
29941,19
30251,1
30251,19
30826,4
30826,36
29017,4
29017,10
29017,36
30947,37
30947,13
30851,36
30851,18
30851,20
30989,4
30777,4
30777,37
31071,4
31177,30
30893,4
31361,4
31361,36
31237,4
31237,30
45704,36
30276,1
30276,4
30276,24
30276,37
30276,20
30276,31
30503,1
30503,2
30503,4
30503,37
30503,27
28891,4
28891,8
28891,30
28891,23
28891,27
30296,1
30296,10
30296,22
30296,9
30296,23
28927,1
28927,8
28927,37
28927,38
28927,32
28927,27
30544,1
30544,4
30544,10
30544,22
30544,24
30544,37
30544,9
30544,35
30544,23
31181,4
31181,7
31181,37
31181,32
30363,1
30363,10
30363,22
30363,9
30363,6
30363,35
27991,1
27991,37
27991,31
24133,1
24133,10
24133,22
24133,37
24133,9
24133,35
24133,38
25099,4
25099,22
25099,9
25099,35
25099,23
31374,4
31374,20
31374,23
31374,27
31251,1
31251,8
31251,24
31251,18
31251,29
30187,8
30187,7
30187,41
31174,4
31174,20
28621,7
28621,24
28621,40
27829,1
27829,24
27829,18
27829,38
29974,35
29974,23
29974,32
29974,25
30385,1
30385,10
30385,26
30385,9
29787,4
29787,36
30279,4
30279,26
30279,36
30279,23
29976,22
29976,37
29976,6
29976,35
29976,32
29976,25
31318,1
31318,2
31318,10
31318,18
30901,1
30901,8
30901,10
28883,1
28883,26
28883,23
31147,1
31147,8
31147,10
31147,7
31147,24
31147,37
31147,6
31147,31
30740,8
30740,13
30740,42
31091,4
31091,36
31091,23
27947,1
27947,2
27947,4
27947,7
27947,42
24011,10
30721,4
30721,24
30375,36
30375,19
30375,23
30948,14
30524,14
30524,7
30524,37
30524,41
31519,4
31519,30
28537,1
28537,10
28537,37
28537,6
31143,4
31143,36
31440,4
31440,30
31440,27
31560,4
31560,36
31560,19
31221,7
31221,23
30549,1
30549,8
30549,24
30549,18
30549,38
30746,4
30746,36
31578,4
31578,47
31139,4
31139,36
31227,7
31227,27
31196,1
31196,11
31196,27
30651,4
30651,36
30291,4
30291,7
30291,23
30291,31
30291,27
31573,2
31573,19
31018,4
31018,20
31018,23
31018,42
31566,4
30649,4
30649,36
31549,4
31549,36
31777,36
31777,42
31539,4
31410,4
31410,36
31410,11
31410,20
31555,4
31043,7
31043,37
31043,40
31043,42
30831,2
30831,4
30831,10
30831,37
30831,20
30654,1
30654,4
30654,23
30654,27
31859,1
31859,2
31859,8
31859,10
31580,1
31580,14
31580,7
31580,37
31580,42
31637,1
31637,2
31637,10
31637,38
31442,1
31442,4
31442,10
31442,36
31442,37
31636,4
31636,47
31636,36
31636,27
27833,1
27833,7
27833,37
30749,1
30749,10
30749,22
30749,37
30749,9
30749,35
30749,18
30749,23
31173,8
31173,10
31173,22
31173,25
31163,1
31163,24
31163,42
28735,8
28735,13
28735,43
31414,4
31414,22
31414,36
31414,23
31414,25
31559,8
31559,30
31559,23
32013,4
32013,36
32013,23
31710,1
31710,10
31710,24
28391,8
28391,24
28391,30
28391,23
32491,22
32491,36
32491,40
31914,23
30806,1
30806,8
30806,24
30806,13
30806,18
30806,38
32083,1
32083,10
32094,4
32094,10
30895,7
30895,22
30895,36
30895,19
30895,23
31452,2
31452,10
31452,22
31452,24
31452,43
32023,1
32023,8
32023,24
32023,18
31223,1
31223,24
31223,11
31223,23
31848,4
31848,22
31848,36
31790,4
31790,24
31790,18
31790,39
31540,4
31540,19
31621,4
31621,36
32214,1
32214,4
32214,24
32214,9
31994,5
31994,14
31994,37
31815,28
31815,10
31793,4
32228,4
32228,30
32228,27
31633,4
31633,47
31633,39
31890,4
31890,20
31884,1
31884,10
31884,36
31884,23
31884,25
32309,8
32309,36
32084,4
32084,11
32084,23
32274,4
34754,10
34754,36
32400,4
32402,4
32585,2
36611,4
31964,1
31964,4
31964,23
31964,31
31964,27
31240,8
31240,10
31240,41
31240,40
31478,1
31478,4
31478,7
31478,37
31478,31
31478,42
31933,1
31933,2
31933,4
31933,8
31933,37
31933,27
28623,1
28623,8
28623,10
28623,14
28623,37
32542,4
32542,36
32542,23
32542,42
31798,8
31798,22
31798,24
31404,4
31404,22
31404,9
31404,11
31404,23
32105,1
32105,10
32105,22
32105,37
32105,27
31741,1
31741,2
31741,10
31741,27
32093,4
32093,36
32093,23
31737,4
31737,10
31737,22
31737,24
31737,37
31737,9
31737,35
31737,23
31338,1
31338,22
31338,24
31338,9
31338,35
31338,18
31338,23
31376,4
31376,36
31376,37
31376,27
32438,4
32438,8
32438,14
32438,7
32438,40
31904,1
31904,31
31904,27
31405,8
31405,13
31405,38
32681,1
32681,2
32681,4
32681,29
32245,1
32245,24
32245,18
31680,28
31680,4
31680,8
31680,22
31680,36
31630,4
31630,8
31630,7
31630,39
31098,1
31098,2
31098,4
31098,37
31098,6
31098,27
31500,1
31500,38
31500,23
32595,2
32595,10
32977,4
32977,36
32977,19
31430,1
31430,8
31430,14
31430,24
31430,29
31430,42
32175,4
32175,36
32175,25
31804,4
31804,36
31804,42
28013,1
28013,22
28013,24
28013,18
28013,38
28013,19
28013,29
31080,4
31080,36
31080,23
32608,2
32608,10
33241,22
33241,36
31564,4
31564,36
31564,23
30795,4
30795,36
30795,42
31733,22
31733,6
31733,25
32313,1
32313,8
32313,10
32313,7
32313,24
32313,37
32313,6
32313,31
31610,4
31610,22
31610,37
31610,23
31610,27
31439,4
31439,23
32601,22
32601,23
32601,25
31498,4
31498,47
31498,36
31498,23
32606,4
32606,10
32606,37
32792,1
32792,8
32792,24
32792,18
32792,38
32792,29
32682,14
32682,7
32682,37
32682,41
32717,36
32717,19
32717,23
32717,25
31370,4
31370,19
31370,27
33021,1
32454,4
32454,36
32454,30
32454,27
32802,1
32802,11
32802,27
32906,4
32906,11
32906,29
32011,10
32011,13
32011,21
32011,43
32785,11
32571,4
32571,36
32571,42
32353,4
32353,36
32670,10
32670,11
33044,4
32999,4
32999,36
33188,4
33188,36
33479,36
42740,1
42740,2
42740,3
32182,1
32182,4
32182,36
32182,37
32282,47
32282,9
32282,23
32282,27
30015,8
30015,22
30015,36
30015,23
33255,4
33255,36
33255,37
33255,23
33255,27
32729,8
32729,22
32729,24
32729,23
32729,25
31722,1
31722,2
31722,10
31722,37
31722,27
32998,1
32998,8
32998,13
31953,4
31953,36
31953,11
32189,1
32189,14
32189,7
32189,40
32379,1
32379,2
32379,8
32379,10
32379,14
32379,37
32379,6
32379,42
30911,1
30911,2
30911,10
31764,1
31764,2
31764,10
31764,38
33028,1
33028,14
33028,7
33028,40
33028,23
32828,4
32828,47
32828,36
32828,42
31952,4
31952,22
31952,23
31952,42
29758,1
29758,7
29758,37
29758,17
29758,31
29758,42
31845,1
31845,4
31845,10
31845,22
31845,24
31845,9
31845,35
31845,23
32648,4
32648,36
32648,23
32648,27
31229,1
31229,4
31229,8
31229,37
31229,32
31229,43
31716,1
31716,4
31716,22
31716,37
31716,23
32370,1
32370,2
32370,6
32370,31
32370,27
32360,1
32360,37
33421,1
33421,37
33421,31
32526,36
32526,19
32526,23
31821,1
31821,2
31821,8
31821,10
31821,37
31821,13
31821,27
32494,30
32494,23
32494,27
32696,4
32696,37
32696,6
31706,1
31706,4
31706,10
31109,4
31109,22
31109,23
31109,25
31771,4
31771,36
31771,23
31771,27
33222,4
33222,36
33222,23
33222,25
32483,8
32483,30
32483,23
32171,2
32171,10
32171,23
32947,8
32947,36
32947,30
33046,19
33046,25
32961,1
32961,24
32961,18
31417,4
31417,36
31417,20
31417,23
33037,19
33113,2
33113,22
33113,24
33113,35
32301,4
32301,24
32301,18
32301,39
32697,10
32697,22
32697,35
32697,13
32697,25
33341,2
33341,24
33274,4
32039,4
32039,19
33398,4
35319,14
35319,23
33835,4
33946,4
33290,4
33290,19
33414,4
33414,13
49326,4
49326,36
32935,4
32935,8
32935,30
32935,23
32935,27
32995,4
32995,30
32867,1
32867,7
32867,37
32867,31
32867,42
31646,8
31646,36
31646,11
31646,42
31339,1
31339,2
31339,4
31339,10
31339,13
31339,21
31339,42
32899,4
32899,22
32899,35
32899,23
32899,25
32686,1
32686,30
32686,9
32686,27
30016,1
30016,4
30016,8
33253,1
33253,14
33253,7
33253,37
33253,42
31988,8
31988,19
31988,23
32962,7
32962,24
32979,2
32979,4
32979,24
33433,1
33433,13
33433,38
32983,8
32983,36
32983,37
32983,6
32983,25
32603,4
32603,22
32603,9
32603,23
32603,27
33003,1
33003,10
33003,37
33003,41
33094,4
33094,36
33051,1
33051,8
33051,24
33051,18
33051,29
32673,10
32673,36
32673,42
33377,8
33377,7
33377,24
33377,40
32948,8
32948,22
32948,36
31588,30
31588,23
31588,42
32607,36
33985,1
33985,37
33985,32
33023,1
33023,4
33023,8
33023,10
33023,36
33023,13
33589,1
33589,8
33589,17
33771,1
33771,4
33771,23
34009,4
32866,1
32866,24
32866,9
32866,38
33197,11
33197,40
33299,22
33299,19
33299,23
33031,30
31178,4
31178,22
31178,35
31178,19
31178,25
32555,4
32555,36
32555,11
32555,23
33392,28
33392,4
33392,20
33392,23
33244,4
33244,37
32038,4
32038,19
30652,4
30652,36
30652,30
30652,27
33041,1
33041,8
33041,24
33041,18
31157,4
31157,19
33668,37
33462,4
33462,23
33775,1
33775,21
32829,4
32829,13
32881,1
32881,8
32881,30
32881,27
33814,4
33814,14
33419,22
33419,23
33419,25
31631,10
33746,4
33746,30
33811,4
33811,30
33811,27
33690,11
33795,4
34077,1
34077,11
34077,27
33572,19
33240,36
33245,4
33245,36
32805,4
33803,37
33803,6
33803,13
33803,21
34013,2
34013,4
34013,11
34013,20
33026,2
33026,4
33026,18
33541,4
33541,11
33541,29
33975,4
33975,20
33975,23
33933,4
34292,4
34292,37
34292,13
34410,4
34410,25
34156,4
37927,4
37927,36
32937,2
32937,4
32937,10
32937,37
32937,20
33206,4
33206,10
33206,36
32615,1
32615,38
33487,4
33487,22
33487,35
33487,23
33487,27
33506,1
33506,10
33506,37
33506,6
33506,27
32949,8
32949,22
32949,23
32949,42
33489,2
33489,4
33489,10
33489,23
33731,4
33731,37
33731,6
33731,23
33731,27
33988,4
33988,10
33988,23
33988,32
33988,42
33743,8
33743,22
33743,9
33743,19
33743,23
33743,27
34096,1
34096,4
34096,24
34096,13
34096,20
34096,21
34096,27
33836,22
33836,23
33095,8
33095,13
33095,43
34086,1
34086,2
34086,10
33337,8
33337,10
33337,7
33337,39
33337,42
34051,1
34051,4
34051,37
34051,9
30485,7
30485,24
30485,37
30485,40
32924,4
32924,10
32924,36
32924,42
34392,36
28833,1
28833,2
28833,10
34126,1
34126,4
34126,10
34126,22
34126,37
34126,38
32981,1
33417,28
33417,4
33417,8
33417,22
33417,36
33573,19
33089,2
33089,4
33089,10
31783,4
31783,8
31783,30
31783,27
34148,4
34148,36
32878,1
32878,24
32878,39
32878,29
32878,27
33019,4
33019,10
33983,13
33983,42
34467,5
34467,14
34467,37
34289,1
34289,24
34289,23
31422,30
31422,23
31422,27
33788,4
33788,19
33788,23
33447,4
33447,47
33447,36
34028,19
34290,1
34290,10
34290,47
34290,36
34290,25
34295,4
34295,36
34088,1
34088,4
34088,13
34223,4
34223,10
34223,19
34738,37
34738,6
34738,13
34738,21
32830,7
34503,4
34502,1
34502,4
34502,24
35156,1
35156,8
35156,27
34309,4
34309,37
34456,4
